crop_type,soil_type,region,season,farm_size_acres,temperature_C,rainfall_mm,soil_moisture_percent,humidity_percent,groundwater_availability,irrigation_type
Barley,Clayey Loam,Semi-Arid,Zaid,27.2278779488877,43.75901645471302,397.7450506475126,68.94233060634949,59.071848295403164,Medium,Sprinkler
Barley,Clay,Sub-Humid,Zaid,8.385549020639525,36.616253340948205,543.3945650639165,14.417632315540512,28.823677135516895,Low,Drip
Maize,Clay,Humid,Rabi,27.913210915262624,24.05436734546594,643.8213733819193,31.386701746061647,49.77361378057125,Low,Drip
Maize,Clay,Sub-Humid,Rabi,28.94207542472945,21.794139351356417,364.70568454084383,49.6602753519993,49.32820722936308,High,Sprinkler
Grapes,Sandy,Arid,Rabi,26.857819031691594,20.114557096135727,94.19250791589538,60.49954471301122,30.595853695662935,Medium,Drip
Maize,Silty,Arid,Kharif,34.90007890067186,28.470490299730173,60.44702681477422,34.22698085764499,93.17076506449362,High,Drip
Vegetable,Clay,Humid,Rabi,30.51536174945209,14.705915367911441,839.6772200689259,19.743861723227088,87.36962204695295,Low,Drip
Barley,Clayey Loam,Sub-Humid,Zaid,18.692953903430805,30.488357866758236,459.46521110892525,14.77206165698455,21.935893021211523,High,Sprinkler
Rice,Silty,Humid,Kharif,5.730401870956324,33.790233772658205,853.0709314201221,54.85784202831444,36.20286368821997,High,Flood
Barley,Clay,Sub-Humid,Zaid,9.993231551797098,37.595498541541005,454.5843364636588,24.822874546583485,56.34511902641485,High,Sprinkler
Cotton,Clayey Loam,Semi-Arid,Zaid,4.194175809685545,30.901300895349973,229.10115325267637,64.78872285209044,39.90405568911459,Low,Drip
Maize,Silty,Humid,Zaid,9.100753485283578,31.753644706355864,716.3227692813405,55.90065707931594,83.60119139370511,Low,Drip
Cotton,Clayey Loam,Sub-Humid,Zaid,26.51247878744768,34.02201608756117,561.6303181487992,43.71443925744036,33.26653588578908,Medium,Flood
Wheat,Clayey Loam,Arid,Zaid,39.621717925077334,35.1158705676069,20.07056044192331,50.75037608459806,71.07311204286833,Medium,Drip
Vegetable,Clayey Loam,Humid,Kharif,10.343385749877147,37.585976120214724,1017.1516829773838,14.52316758908603,23.197490696527456,Low,Drip
Rice,Loam,Humid,Zaid,7.887270008533718,32.522327726091476,849.6669174893091,18.90398338812147,84.84952941053133,High,Flood
Vegetable,Silty,Arid,Zaid,19.923489215659487,42.612608937998075,92.11219667771041,76.93555334542638,29.98587531335727,Low,Drip
Vegetable,Sandy,Sub-Humid,Kharif,13.106195791279534,33.75206248110784,575.2538824346168,68.86101055981459,22.881976172174376,Low,Drip
Grapes,Clayey Loam,Sub-Humid,Zaid,32.01514926727676,43.217001592011115,563.741568882313,52.975350933204325,24.998903042051747,High,Flood
Vegetable,Clayey Loam,Semi-Arid,Kharif,2.382081487754018,25.95661640788211,232.9819262330855,62.2345080237287,69.42766506527606,Low,Manual
Sugarcane,Loam,Sub-Humid,Kharif,23.36637336521231,32.75190462965539,503.4317157790314,79.41118862091918,92.80624682530026,Low,Drip
Sugarcane,Loam,Sub-Humid,Zaid,41.611455592039576,37.34347274322172,464.85237210510866,14.809898276278744,51.82226644136661,High,Sprinkler
Maize,Silty,Humid,Zaid,1.0161711201714518,39.34495676678928,1087.9954247993962,27.878943927965366,39.553497493993746,Low,Drip
Rice,Sandy,Humid,Rabi,40.03635248690144,24.527331663915756,620.9756117158181,30.49754256906753,93.4977747019138,High,Flood
Barley,Clayey Loam,Humid,Zaid,46.44014019613946,33.750547601906476,664.0478731831,25.723092829069635,47.9125267878135,Medium,Flood
Sugarcane,Silty,Arid,Kharif,6.514318126895444,29.8138542366501,141.46137566170614,23.82293429019561,86.51936751569521,Medium,Drip
Vegetable,Clayey Loam,Semi-Arid,Rabi,45.98686341515795,22.697715080354172,358.4109989090308,27.65687141213531,76.62814465597087,Medium,Sprinkler
Wheat,Silty,Sub-Humid,Zaid,27.208032914527504,32.57863207113443,601.2749343653611,60.95630237115202,28.095778598484827,Medium,Flood
Wheat,Silty,Semi-Arid,Rabi,17.447989983660552,12.26014161564816,246.51823901948188,38.939151450668305,76.8638758307403,High,Drip
Rice,Loam,Semi-Arid,Rabi,29.070052772733728,11.406353809683349,145.47081147630206,71.39969090579828,52.535038419107885,High,Drip
Vegetable,Clay,Arid,Kharif,10.100716429754856,30.558041944977354,132.2176169512532,71.58715401593571,69.31702345835173,Low,Drip
Rice,Clay,Humid,Rabi,19.075365269911984,20.318261648198728,907.4891201705661,47.70869671401274,59.31193780446217,High,Flood
Cotton,Clay,Arid,Rabi,38.05448131049474,21.243182267033326,1.6547421393698691,57.48651759985993,76.71984934185895,Low,Drip
Maize,Loam,Humid,Rabi,44.36669113302119,20.831064073041055,824.3053154772713,51.51310339307489,49.3644273633372,High,Flood
Wheat,Clayey Loam,Arid,Rabi,5.103036671245042,21.91295996915626,53.32395156620361,51.17415868638734,56.07296674145928,Medium,Drip
Barley,Loam,Sub-Humid,Kharif,30.372639496524513,36.21320188832342,524.5938351838095,57.35275560584535,80.37417497605773,Medium,Sprinkler
Maize,Silty,Sub-Humid,Zaid,34.923074592238635,30.532995514537138,554.5962604196616,62.21476461695722,93.64768928346089,Low,Drip
Wheat,Silty,Sub-Humid,Zaid,21.983958625606824,33.5792768113583,358.98101068251356,16.202030077573205,36.545896453340845,Low,Drip
Sugarcane,Silty,Semi-Arid,Zaid,9.087263676164884,33.09053967836208,320.08474901269375,54.628728512916084,57.21247880849146,High,Sprinkler
Maize,Loam,Semi-Arid,Rabi,28.807677425745734,15.75749427899566,351.9406856906852,51.143855260353874,33.83571898502295,High,Sprinkler
Wheat,Clay,Arid,Zaid,29.530715063340995,37.95877248152233,105.03779391667815,58.83694392640526,89.72126921567632,Low,Drip
Sugarcane,Clayey Loam,Semi-Arid,Rabi,42.17571155619453,23.090953757269027,228.8970438216805,23.027099249239413,80.19824823467829,High,Drip
Cotton,Clayey Loam,Sub-Humid,Rabi,25.074827041587337,20.919089604606476,332.24060550284986,40.57954918306257,74.71311714892975,Medium,Sprinkler
Barley,Sandy,Arid,Rabi,47.85242374363117,19.854327344007093,112.70626290435685,14.827061144949482,24.279104086344073,Low,Drip
Barley,Silty,Semi-Arid,Zaid,13.961511443367234,32.242285397441606,371.876374156311,63.15787836925746,53.7304881837905,High,Sprinkler
Wheat,Silty,Humid,Kharif,7.39264587032096,43.12874906688822,631.3266017276773,47.2694477592652,50.832170195052996,High,Flood
Maize,Clay,Sub-Humid,Zaid,41.479484578447554,34.68861339158106,652.854245712824,65.1399110869396,66.8319084853796,High,Flood
Wheat,Clay,Humid,Rabi,28.48384760129469,12.971464491396102,927.0873007370373,42.47527406818353,92.90039972236528,Low,Drip
Vegetable,Silty,Humid,Kharif,21.190501726588973,39.40016079326226,611.0175801487521,16.218817156129507,71.2815579182782,Low,Drip
Rice,Sandy,Sub-Humid,Kharif,3.8495839140500783,39.456286064169674,644.055877339774,59.548456806083806,60.76536630069845,Low,Drip
Barley,Clay,Humid,Rabi,11.196477432672722,19.96281871758126,670.4798137608847,16.82937571675098,84.64901813032041,Low,Drip
Sugarcane,Clayey Loam,Semi-Arid,Rabi,23.232373941049424,22.096054258492593,253.7507946310995,13.636960428798789,78.97086495380248,High,Drip
Vegetable,Clayey Loam,Sub-Humid,Rabi,1.3883110891403456,21.31161520474246,603.3700071476444,18.83776479548294,69.47220247960567,High,Flood
Grapes,Silty,Arid,Zaid,38.71461757734453,44.74482415439488,67.68590162714821,11.901719485789187,24.890344344536903,Low,Drip
Barley,Loam,Sub-Humid,Kharif,33.01061518385256,27.10947399913261,499.1250032137161,67.54722124201578,48.531500563067176,Medium,Sprinkler
Sugarcane,Clayey Loam,Semi-Arid,Zaid,37.99535329707616,34.06340656041,128.21083133027992,29.350918340837726,43.42618264141352,Medium,Drip
Rice,Clay,Arid,Rabi,45.354091110905436,22.857688854981294,47.514251560129,29.383314116446623,93.76411045364165,Medium,Drip
Rice,Silty,Humid,Zaid,16.001518743455478,41.946417626632545,966.3176173504164,65.90152906679259,92.58169078275417,Low,Drip
Sugarcane,Sandy,Sub-Humid,Zaid,24.525269666414413,44.8030718200053,427.8667329762179,18.57037288512587,74.38891610205431,Medium,Drip
Cotton,Silty,Sub-Humid,Rabi,1.1240722388000726,12.433501086737191,470.9958751682461,49.18289785468678,59.554971659200724,Medium,Sprinkler
Rice,Silty,Arid,Rabi,17.17360484212461,24.6018608496426,56.85406893286461,30.75428468983207,88.86559997170814,Medium,Drip
Barley,Loam,Sub-Humid,Kharif,16.04600935214023,38.03335837412852,660.5184043098595,27.802538682482172,81.44413286535959,High,Flood
Grapes,Silty,Arid,Rabi,36.094333644015855,11.307692017477468,16.941481261676035,39.408310949340745,87.90199057084027,Low,Drip
Sugarcane,Clay,Arid,Zaid,37.0344216052566,37.81324542306642,65.32581815972391,66.43371167026535,83.28029948050431,Low,Drip
Sugarcane,Loam,Humid,Kharif,3.947236834039084,38.72654393372195,762.5520077158495,22.24170060231716,84.18029441793398,Medium,Flood
Grapes,Sandy,Sub-Humid,Zaid,43.386132455441434,33.786461575333476,330.8312047805843,25.08709081539323,47.02833649477607,High,Drip
Wheat,Loam,Humid,Kharif,43.62462187202107,43.766096368969656,926.5813952656415,63.624534357471184,79.1335507439974,Low,Drip
Wheat,Clay,Semi-Arid,Kharif,5.993978726067313,36.2088126196088,301.2196935717502,41.29388806644978,54.52687034014447,Medium,Sprinkler
Grapes,Clayey Loam,Sub-Humid,Rabi,24.213968123615885,22.03531493738896,465.10445170641043,11.26000622616505,51.60830311844356,High,Sprinkler
Barley,Clay,Arid,Zaid,45.58312300137381,32.96770991785226,128.75125151986813,62.77733325177488,80.3680082631079,Medium,Drip
Grapes,Clayey Loam,Semi-Arid,Rabi,26.867456394696973,19.42357165694922,267.75544204879793,54.45623741368031,53.73816559794194,High,Drip
Vegetable,Clayey Loam,Humid,Kharif,14.549508127664254,36.34341559838771,623.0617821678669,67.71743656609226,25.568065474128982,Medium,Flood
Rice,Loam,Arid,Rabi,42.68706178236348,23.54342492787981,7.221425396753017,56.746327825848454,64.49161775805382,Low,Drip
Rice,Clayey Loam,Arid,Kharif,39.56346190614221,30.355533509766683,64.37738900945354,50.13445419446526,69.41188026050528,Medium,Drip
Vegetable,Silty,Humid,Zaid,2.115961038510596,36.92907587784272,968.7828745464134,70.79860544242021,24.85151701363487,Low,Drip
Vegetable,Sandy,Sub-Humid,Kharif,22.012500062506234,31.338931755822387,472.17096412839607,64.17157590111094,65.14425732613486,High,Drip
Cotton,Silty,Humid,Rabi,35.28037176773306,18.875457434594885,915.6537765459943,26.62034278623644,58.4272833159343,Low,Drip
Grapes,Silty,Arid,Kharif,30.232227794143615,44.01062105172407,97.83363893182087,62.051574132359185,57.96995446214021,High,Drip
Maize,Sandy,Arid,Kharif,7.431192828889225,25.912974910047673,70.87400325097704,29.377001545391405,92.8649518175788,Low,Drip
Wheat,Clayey Loam,Humid,Zaid,10.746132632702125,32.771614663771565,905.3900355378842,46.160083991218535,20.41293493703156,Medium,Flood
Barley,Sandy,Arid,Zaid,28.81640784678039,41.64395655285682,50.82909740081274,45.88674081694915,42.01166174060913,Low,Drip
Barley,Sandy,Humid,Kharif,17.58854556868376,27.27676786953203,908.5332580589006,45.51883571024662,85.56668935138819,Low,Drip
Wheat,Loam,Arid,Zaid,20.031515742083496,32.67043593383183,19.723367984697244,39.527972497718196,50.826580644915936,High,Drip
Vegetable,Clayey Loam,Humid,Kharif,47.775495318506955,41.475807684425895,754.686358931391,67.48387977851586,20.117382889360467,Low,Drip
Sugarcane,Clayey Loam,Semi-Arid,Zaid,6.167138084262303,39.672028529374316,281.1386358848163,36.86872181314857,54.21773817166565,Low,Drip
Cotton,Clayey Loam,Semi-Arid,Zaid,18.061178945881217,29.363060239392357,121.30229935997664,75.92079981332475,70.14294850421855,Low,Drip
Rice,Clay,Arid,Zaid,7.3741306566275915,36.53661136935378,89.8038603478646,18.101632467509376,31.574117396230953,High,Drip
Sugarcane,Silty,Arid,Zaid,26.931389891114307,29.129545354048172,135.36799609287627,19.949598665542037,20.877995804817804,Low,Drip
Barley,Silty,Semi-Arid,Zaid,45.55166452071565,34.78926872270975,125.3177141633627,66.5615840934587,36.20385237587654,Low,Drip
Rice,Sandy,Arid,Kharif,4.341924914206323,33.077957283402476,127.77618553109214,47.9774057972576,84.63068711887215,Medium,Drip
Barley,Silty,Sub-Humid,Rabi,38.087875774754345,18.688995307307902,480.0493444727729,16.92115323484448,86.72390247631748,High,Sprinkler
Vegetable,Clay,Semi-Arid,Kharif,19.040367907496005,38.76810036984274,311.6757587931474,21.680214118912698,52.289700384665565,Medium,Sprinkler
Grapes,Clayey Loam,Sub-Humid,Kharif,26.103349394859432,31.795376543022357,678.6577735974186,36.52371946411701,20.503279272804498,Low,Drip
Maize,Loam,Arid,Zaid,26.78872457181952,42.40137132479435,15.188987192273839,68.92063532212732,63.516613908877204,Low,Drip
Barley,Sandy,Semi-Arid,Kharif,48.883879840523214,29.569734935095415,391.60757694897734,47.233889456698435,30.184178529795282,Low,Drip
Cotton,Loam,Arid,Rabi,1.6559287682452026,12.40037404694791,58.198013992030425,62.93495297651238,54.389225666141805,High,Manual
Barley,Clay,Humid,Rabi,23.963318209916217,15.622053516726945,785.1984931376533,41.088939921602616,94.61434797944912,Low,Drip
Rice,Sandy,Humid,Kharif,19.582839284477654,32.789637898048404,1080.5677427037965,33.8270972978154,60.60557055106889,High,Flood
Wheat,Sandy,Humid,Kharif,42.00818613769,29.93814853335171,684.168477959565,34.93299529823159,82.01112303473143,Medium,Flood
Wheat,Loam,Arid,Kharif,48.33766060038717,30.404953842615665,51.367196825207,49.03961783750307,46.04577792728807,Low,Drip
Grapes,Clayey Loam,Semi-Arid,Kharif,39.22822230827432,29.14618006375116,345.02707903585843,61.42045461849893,42.53670392003242,High,Sprinkler
Barley,Sandy,Sub-Humid,Rabi,2.4532468780995162,15.92706614896478,380.5248431289733,43.28822262407787,60.72684379682474,High,Drip
Sugarcane,Loam,Humid,Rabi,2.380087382847747,16.87699636853887,776.7303702733913,62.21020270389084,61.19918595523805,High,Flood
Wheat,Sandy,Sub-Humid,Kharif,47.4810510829273,44.39215453696191,313.78450377,45.90316913030383,27.025431552943264,Medium,Drip
Grapes,Clay,Sub-Humid,Rabi,19.63375508773988,21.42697287066546,381.2892364344349,45.78928235405258,56.92441100008865,High,Sprinkler
Cotton,Sandy,Semi-Arid,Kharif,30.304790775061587,33.86911672763809,236.79378272798107,51.398473159574166,80.49420067447078,Medium,Drip
Sugarcane,Sandy,Sub-Humid,Kharif,12.398928240624448,30.968698247237533,556.0793246238495,31.83293560029963,39.20356738287157,Low,Drip
Wheat,Clayey Loam,Semi-Arid,Rabi,24.103751681731946,10.28674141644646,377.914782019026,58.14054297013925,74.20302182736714,Low,Drip
Barley,Clay,Arid,Rabi,14.298613684520374,22.066558115192574,53.80732881255202,24.749347470704222,91.80860142785721,Low,Drip
Maize,Loam,Semi-Arid,Rabi,1.208606244519469,14.419290945192898,348.5407898347351,61.650866299307104,82.56084477505068,Medium,Sprinkler
Rice,Clayey Loam,Humid,Kharif,30.873403654754192,41.91842879355464,983.057966397793,16.202329977877532,56.572085725040814,Low,Drip
Barley,Silty,Arid,Zaid,31.78844656055899,37.335215716711936,45.92060113193898,50.392846512333755,72.33172070550721,Medium,Drip
Wheat,Clayey Loam,Semi-Arid,Zaid,25.280901269485682,29.30665527969478,189.86970338616217,65.61608811435241,73.03148579500237,Medium,Drip
Grapes,Clay,Arid,Rabi,43.23833795942159,13.166687067492042,100.02816315214018,38.09142169537985,41.93863183030564,Low,Drip
Vegetable,Loam,Arid,Kharif,32.20356408770428,29.520579956319995,71.46554795156874,78.52867806223662,65.2619822032534,High,Drip
Wheat,Loam,Humid,Kharif,43.413206683418245,39.39582906709372,693.9214262688871,41.77627936758499,81.6073993731945,Medium,Flood
Barley,Silty,Sub-Humid,Rabi,15.50810594332178,13.51980162663774,485.2690867005367,30.29790832605263,62.2466698215361,Medium,Sprinkler
Grapes,Clayey Loam,Semi-Arid,Zaid,44.15861240122098,30.696610456948427,220.4336892739581,67.66446630708157,74.12911645378844,Medium,Drip
Rice,Silty,Humid,Zaid,2.8191694721163545,36.68919536703291,600.0673465022427,29.331869047462963,73.02323655917871,Low,Drip
Maize,Clay,Sub-Humid,Kharif,16.155372411600688,39.81808112304143,398.7295476807609,17.132467164620948,47.01754391003209,Medium,Sprinkler
Sugarcane,Sandy,Semi-Arid,Rabi,45.5421856207924,16.507261293647943,367.5616434432204,36.4122637774235,92.30588123675811,Medium,Drip
Wheat,Sandy,Arid,Zaid,42.29031076908801,43.812906412453216,84.69435764958946,57.30934225250355,30.433688666831564,Medium,Drip
Wheat,Clayey Loam,Semi-Arid,Kharif,47.563249032701236,40.220755805015656,389.8142515386032,59.177835107436486,42.35391564795823,Low,Drip
Wheat,Silty,Semi-Arid,Zaid,47.86159086647216,34.12085792031663,114.45580371798887,45.02808019971408,52.45468520147785,Low,Drip
Maize,Clay,Sub-Humid,Rabi,38.494597611636955,10.785325302812087,447.92530239487064,39.15531023327153,81.66349151123174,High,Sprinkler
Maize,Clay,Sub-Humid,Kharif,32.56180196761461,39.6099272191758,647.9052706726843,65.7368416893998,76.55172761962868,Low,Drip
Wheat,Clay,Humid,Zaid,3.083832137726096,44.56806079270061,968.5482752160256,57.753571643862735,55.11156059757728,Medium,Flood
Rice,Silty,Humid,Zaid,39.20975907918188,41.9962603069522,933.4333302754608,48.06640095063662,27.490011585213363,High,Flood
Cotton,Clayey Loam,Humid,Rabi,20.975312408472444,11.865525985007654,609.6638154588005,44.50052091132127,50.32173104411518,Medium,Flood
Rice,Silty,Arid,Kharif,20.183555189805787,25.833136367653648,131.6470529476172,63.36163224153571,54.118916713069034,High,Drip
Vegetable,Sandy,Sub-Humid,Rabi,19.437726016746453,11.145774174871839,530.1421613006224,35.74135555635769,33.63043930320973,High,Drip
Maize,Clayey Loam,Humid,Kharif,18.901095097863347,31.961911863365764,858.9802638562894,10.09475380008277,42.48503956739269,High,Flood
Grapes,Clayey Loam,Semi-Arid,Zaid,39.26832145828198,43.27553027947227,107.07848939365874,64.62632864996863,54.34968192526786,High,Drip
Barley,Loam,Sub-Humid,Zaid,24.46181495065498,32.19226179462642,391.2941453974796,62.32110846176858,55.535737129846,Low,Drip
Cotton,Silty,Arid,Kharif,27.451875473613015,44.82655803128441,117.77843147226126,77.39378451772443,25.67037804625631,High,Drip
Rice,Sandy,Semi-Arid,Rabi,39.1754318594916,19.336204623489948,142.24088466780282,50.480887959425246,31.022203219115724,High,Drip
Wheat,Silty,Semi-Arid,Zaid,45.91554923503352,33.868267544401576,177.97149377284984,30.335315396999427,55.249120111845244,High,Drip
Maize,Sandy,Arid,Rabi,31.730628616343587,10.117623861578751,22.09545664184555,41.33713977872928,30.070613817670665,Medium,Drip
Cotton,Loam,Arid,Zaid,31.234975215776547,44.35927345079233,142.3606794472266,75.0062200910418,77.06407583858717,Low,Drip
Barley,Clay,Arid,Kharif,22.5543111177236,28.31499559640312,6.584991396450768,24.64298257855495,23.748427149475905,High,Drip
Rice,Sandy,Sub-Humid,Zaid,33.12613134124156,34.66159103895434,510.89306430156506,17.622531978672736,67.74039850650158,Low,Drip
Grapes,Loam,Arid,Rabi,46.0096765263473,16.88445219065948,32.86762192049076,22.326682993141628,36.046777901617766,Low,Drip
Cotton,Clay,Arid,Zaid,48.026712418069636,44.04292707794376,136.1848190669429,46.502174710503034,93.29809309936277,Low,Drip
Maize,Clayey Loam,Arid,Rabi,39.17676761041311,16.87351975589251,34.80597433516589,77.21174493101218,77.26843016499294,High,Drip
